campaignid,reportdate,campaignname,campaignstatus,campaignbudget,campaignbudgettype,biddingstrategy,impressions,clicks,cost,attributedconversions14d,attributedsales14d,attributedsales14dsamesku,attributedunitsordered14d,week_start,year_month
311907249094495,2025-04-11,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,198.41,DAILY_BUDGET,legacy,25269,39,73.17,4,154.36,154.36,5,2025-04-07,2025-04
311907249094495,2025-04-12,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,292.58,DAILY_BUDGET,legacy,35429,45,84.41,2,59.76,59.76,2,2025-04-07,2025-04
311907249094495,2025-04-13,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,304.0,DAILY_BUDGET,legacy,39250,52,90.62,3,114.72,114.72,4,2025-04-07,2025-04
311907249094495,2025-04-14,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,302.09,DAILY_BUDGET,legacy,63423,52,89.31,3,101.25,101.25,3,2025-04-14,2025-04
311907249094495,2025-04-15,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,312.43,DAILY_BUDGET,legacy,56508,72,118.92,4,126.57,126.57,4,2025-04-14,2025-04
311907249094495,2025-04-16,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,319.97,DAILY_BUDGET,legacy,59667,57,86.49,3,95.69,95.69,3,2025-04-14,2025-04
311907249094495,2025-04-17,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,321.33,DAILY_BUDGET,legacy,52061,39,58.87,2,59.76,59.76,2,2025-04-14,2025-04
311907249094495,2025-04-18,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,328.92,DAILY_BUDGET,legacy,28930,43,61.29,5,149.4,149.4,5,2025-04-14,2025-04
311907249094495,2025-04-19,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,321.86,DAILY_BUDGET,legacy,18821,36,47.78,4,112.32,112.32,4,2025-04-14,2025-04
311907249094495,2025-04-20,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,311.41,DAILY_BUDGET,legacy,21929,38,56.1,3,96.69,96.69,3,2025-04-14,2025-04
311907249094495,2025-04-21,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,57.13,DAILY_BUDGET,legacy,46718,71,118.56,6,95.69,87.24,8,2025-04-21,2025-04
311907249094495,2025-04-22,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,130.1,DAILY_BUDGET,legacy,63713,91,164.36,4,154.18,154.18,5,2025-04-21,2025-04
311907249094495,2025-04-23,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,57.29,DAILY_BUDGET,legacy,65331,85,155.21,9,222.68,209.16,15,2025-04-21,2025-04
311907249094495,2025-04-24,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,60.53,DAILY_BUDGET,legacy,30876,67,114.7,2,59.76,59.76,2,2025-04-21,2025-04
311907249094495,2025-04-25,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,71.33,DAILY_BUDGET,legacy,22499,36,55.69,0,0.0,0.0,0,2025-04-21,2025-04
311907249094495,2025-04-26,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,95.71,DAILY_BUDGET,legacy,34194,56,95.9,4,119.08,119.08,4,2025-04-21,2025-04
311907249094495,2025-04-27,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,119.45,DAILY_BUDGET,legacy,76288,95,152.31,5,149.4,149.4,5,2025-04-21,2025-04
311907249094495,2025-04-28,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,64.62,DAILY_BUDGET,legacy,32477,60,83.8,5,151.18,151.18,5,2025-04-28,2025-04
311907249094495,2025-04-29,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,65.0,DAILY_BUDGET,legacy,16268,25,29.9,3,89.64,89.64,3,2025-04-28,2025-04
311907249094495,2025-04-30,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,44.37,DAILY_BUDGET,legacy,14103,26,34.53,0,0.0,0.0,0,2025-04-28,2025-04
311907249094495,2025-05-01,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,82.02,DAILY_BUDGET,legacy,14951,26,37.2,2,54.87,54.87,2,2025-04-28,2025-05
311907249094495,2025-05-02,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,85.92,DAILY_BUDGET,legacy,13631,29,33.57,2,59.76,59.76,2,2025-04-28,2025-05
311907249094495,2025-05-03,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,92.99,DAILY_BUDGET,legacy,18503,25,31.33,1,29.88,29.88,1,2025-04-28,2025-05
311907249094495,2025-05-04,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,115.1,DAILY_BUDGET,legacy,53172,97,124.57,5,151.68,151.68,5,2025-04-28,2025-05
311907249094495,2025-05-05,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,179.27,DAILY_BUDGET,legacy,56134,81,121.95,6,209.16,209.16,7,2025-05-05,2025-05
311907249094495,2025-05-06,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,127.09,DAILY_BUDGET,legacy,37763,38,45.41,1,29.88,29.88,1,2025-05-05,2025-05
311907249094495,2025-05-07,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,127.09,DAILY_BUDGET,legacy,17061,22,28.12,5,144.51,144.51,5,2025-05-05,2025-05
311907249094495,2025-05-08,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,136.15,DAILY_BUDGET,legacy,8905,16,18.62,3,79.86,79.86,3,2025-05-05,2025-05
311907249094495,2025-05-09,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,156.42,DAILY_BUDGET,legacy,11621,18,26.74,4,112.41,112.41,4,2025-05-05,2025-05
311907249094495,2025-05-10,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,156.28,DAILY_BUDGET,legacy,19291,16,27.38,0,0.0,0.0,0,2025-05-05,2025-05
311907249094495,2025-05-11,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,171.74,DAILY_BUDGET,legacy,21457,26,47.89,3,79.86,79.86,3,2025-05-05,2025-05
311907249094495,2025-05-12,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,153.33,DAILY_BUDGET,legacy,26889,25,38.7,7,294.39,294.39,11,2025-05-12,2025-05
311907249094495,2025-05-13,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,153.94,DAILY_BUDGET,legacy,23607,20,35.98,4,159.72,159.72,6,2025-05-12,2025-05
311907249094495,2025-05-14,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,126.23,DAILY_BUDGET,legacy,17313,28,47.25,5,111.77,103.7,7,2025-05-12,2025-05
311907249094495,2025-05-15,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,123.35,DAILY_BUDGET,legacy,30372,37,65.61,4,109.04,109.04,4,2025-05-12,2025-05
311907249094495,2025-05-16,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,124.8,DAILY_BUDGET,legacy,33424,35,71.5,5,119.88,119.88,5,2025-05-12,2025-05
311907249094495,2025-05-17,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,123.26,DAILY_BUDGET,legacy,32983,48,94.61,7,166.87,166.87,7,2025-05-12,2025-05
311907249094495,2025-05-18,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,134.53,DAILY_BUDGET,legacy,39897,42,78.66,4,90.0,90.0,4,2025-05-12,2025-05
311907249094495,2025-05-19,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,97.21,DAILY_BUDGET,legacy,44093,74,156.09,16,348.46,340.11,22,2025-05-19,2025-05
311907249094495,2025-05-20,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,97.35,DAILY_BUDGET,legacy,59138,59,124.77,9,225.03,225.03,10,2025-05-19,2025-05
311907249094495,2025-05-21,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,93.45,DAILY_BUDGET,legacy,48726,60,123.87,7,108.4,105.06,7,2025-05-19,2025-05
311907249094495,2025-05-22,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,266.19,DAILY_BUDGET,legacy,127678,61,123.74,9,205.77,205.77,9,2025-05-19,2025-05
311907249094495,2025-05-23,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,267.21,DAILY_BUDGET,legacy,131135,68,156.23,10,227.8,227.8,10,2025-05-19,2025-05
311907249094495,2025-05-24,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,285.5,DAILY_BUDGET,legacy,322886,69,156.88,5,120.75,120.75,5,2025-05-19,2025-05
311907249094495,2025-05-25,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,285.5,DAILY_BUDGET,legacy,272043,75,172.18,6,142.0,142.0,7,2025-05-19,2025-05
311907249094495,2025-05-26,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,288.65,DAILY_BUDGET,legacy,181250,67,151.86,12,319.8,319.8,14,2025-05-26,2025-05
311907249094495,2025-05-27,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,298.09,DAILY_BUDGET,legacy,35588,42,91.26,4,100.11,100.11,5,2025-05-26,2025-05
311907249094495,2025-05-28,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,296.56,DAILY_BUDGET,legacy,79950,66,128.1,14,304.7,298.02,17,2025-05-26,2025-05
311907249094495,2025-05-29,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,289.59,DAILY_BUDGET,legacy,58882,53,104.12,13,225.03,225.03,14,2025-05-26,2025-05
311907249094495,2025-05-30,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,283.24,DAILY_BUDGET,legacy,41851,56,109.03,9,193.73,193.73,10,2025-05-26,2025-05
311907249094495,2025-05-31,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,282.5,DAILY_BUDGET,legacy,43213,60,124.15,11,204.87,204.87,12,2025-05-26,2025-05
311907249094495,2025-06-01,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,276.46,DAILY_BUDGET,legacy,40354,66,135.1,8,120.0,120.0,8,2025-05-26,2025-06
311907249094495,2025-06-02,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,302.83,DAILY_BUDGET,legacy,50738,47,98.77,3,59.88,59.88,3,2025-06-02,2025-06
311907249094495,2025-06-03,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,317.47,DAILY_BUDGET,legacy,40052,49,96.52,13,136.28,119.64,17,2025-06-02,2025-06
311907249094495,2025-06-04,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,323.01,DAILY_BUDGET,legacy,28828,53,98.66,12,253.62,249.87,18,2025-06-02,2025-06
311907249094495,2025-06-05,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,291.43,DAILY_BUDGET,legacy,71432,111,264.7,17,303.22,294.87,23,2025-06-02,2025-06
311907249094495,2025-06-06,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,188.7,DAILY_BUDGET,legacy,44599,94,270.22,19,285.46,280.08,20,2025-06-02,2025-06
311907249094495,2025-06-07,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,166.82,DAILY_BUDGET,legacy,84229,103,280.32,8,125.04,125.04,8,2025-06-02,2025-06
311907249094495,2025-06-08,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,157.95,DAILY_BUDGET,legacy,78869,125,286.42,16,246.68,240.0,20,2025-06-02,2025-06
311907249094495,2025-06-09,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,149.16,DAILY_BUDGET,legacy,75284,74,159.8,10,234.99,234.99,13,2025-06-09,2025-06
311907249094495,2025-06-10,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,134.83,DAILY_BUDGET,legacy,100676,103,218.63,8,154.8,154.8,8,2025-06-09,2025-06
311907249094495,2025-06-11,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,119.95,DAILY_BUDGET,legacy,122555,127,267.47,10,202.66,202.66,10,2025-06-09,2025-06
311907249094495,2025-06-12,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,61.82,DAILY_BUDGET,legacy,109312,116,241.0,11,274.44,274.44,13,2025-06-09,2025-06
311907249094495,2025-06-13,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,118.06,DAILY_BUDGET,legacy,84942,78,152.13,6,90.0,90.0,6,2025-06-09,2025-06
311907249094495,2025-06-14,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,125.47,DAILY_BUDGET,legacy,81944,73,133.97,7,139.8,139.8,7,2025-06-09,2025-06
311907249094495,2025-06-15,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,133.49,DAILY_BUDGET,legacy,88671,60,101.39,0,0.0,0.0,0,2025-06-09,2025-06
311907249094495,2025-06-16,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,158.01,DAILY_BUDGET,legacy,72011,25,41.23,0,0.0,0.0,0,2025-06-16,2025-06
311907249094495,2025-06-17,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,171.75,DAILY_BUDGET,legacy,14389,4,6.24,0,0.0,0.0,0,2025-06-16,2025-06
311907249094495,2025-06-18,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,178.68,DAILY_BUDGET,legacy,9302,12,16.35,0,0.0,0.0,0,2025-06-16,2025-06
311907249094495,2025-06-19,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,96.38,DAILY_BUDGET,legacy,8622,5,6.55,0,0.0,0.0,0,2025-06-16,2025-06
311907249094495,2025-06-20,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,99.99,DAILY_BUDGET,legacy,4839,7,11.59,0,0.0,0.0,0,2025-06-16,2025-06
311907249094495,2025-06-21,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,274.67,DAILY_BUDGET,legacy,6388,10,14.38,0,0.0,0.0,0,2025-06-16,2025-06
311907249094495,2025-06-22,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,259.94,DAILY_BUDGET,legacy,10544,13,17.85,2,44.88,44.88,2,2025-06-16,2025-06
311907249094495,2025-06-23,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,231.8,DAILY_BUDGET,legacy,10836,10,10.51,1,15.0,15.0,1,2025-06-23,2025-06
311907249094495,2025-06-24,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,559.9,DAILY_BUDGET,legacy,15225,14,19.07,2,40.08,40.08,2,2025-06-23,2025-06
311907249094495,2025-06-25,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,516.84,DAILY_BUDGET,legacy,15807,17,23.25,3,55.26,55.26,3,2025-06-23,2025-06
311907249094495,2025-06-26,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,933.33,DAILY_BUDGET,legacy,23357,15,19.16,6,184.59,184.59,7,2025-06-23,2025-06
311907249094495,2025-06-27,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,1860.83,DAILY_BUDGET,legacy,55802,43,67.15,3,94.24,94.24,3,2025-06-23,2025-06
311907249094495,2025-06-28,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,902.41,DAILY_BUDGET,legacy,49162,33,62.97,0,0.0,0.0,0,2025-06-23,2025-06
311907249094495,2025-06-29,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,999.93,DAILY_BUDGET,legacy,39474,40,86.79,4,103.69,103.69,4,2025-06-23,2025-06
311907249094495,2025-06-30,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,999.48,DAILY_BUDGET,legacy,38404,41,87.34,2,89.64,89.64,3,2025-06-30,2025-06
311907249094495,2025-07-01,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,1051.82,DAILY_BUDGET,legacy,31533,36,75.66,5,164.55,164.55,6,2025-06-30,2025-07
311907249094495,2025-07-02,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,1061.62,DAILY_BUDGET,legacy,102040,88,176.16,12,266.91,266.91,13,2025-06-30,2025-07
311907249094495,2025-07-03,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,1114.32,DAILY_BUDGET,legacy,99101,112,216.67,3,52.82,52.82,3,2025-06-30,2025-07
311907249094495,2025-07-04,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,780.86,DAILY_BUDGET,legacy,64276,55,100.93,12,270.22,270.22,17,2025-06-30,2025-07
311907249094495,2025-07-05,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,1021.27,DAILY_BUDGET,legacy,60669,63,110.11,3,68.1,68.1,4,2025-06-30,2025-07
311907249094495,2025-07-06,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,929.54,DAILY_BUDGET,legacy,159803,125,198.76,18,369.84,369.84,18,2025-06-30,2025-07
311907249094495,2025-07-07,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,1098.71,DAILY_BUDGET,legacy,124741,141,230.97,10,225.43,225.43,12,2025-07-07,2025-07
311907249094495,2025-07-08,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,695.76,DAILY_BUDGET,legacy,489754,567,881.66,125,2036.47,2036.47,150,2025-07-07,2025-07
311907249094495,2025-07-09,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,678.02,DAILY_BUDGET,legacy,431142,439,560.01,76,1287.51,1287.51,91,2025-07-07,2025-07
311907249094495,2025-07-10,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,389.66,DAILY_BUDGET,legacy,553001,446,930.25,73,1382.04,1382.04,98,2025-07-07,2025-07
311907249094495,2025-07-11,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,368.5,DAILY_BUDGET,legacy,875184,660,1580.45,98,1643.87,1638.86,110,2025-07-07,2025-07
311907249094495,2025-07-12,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,361.38,DAILY_BUDGET,legacy,295321,332,612.51,18,445.22,445.22,19,2025-07-07,2025-07
311907249094495,2025-07-13,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,207.28,DAILY_BUDGET,legacy,486096,470,921.44,34,819.13,812.45,41,2025-07-07,2025-07
311907249094495,2025-07-14,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,206.01,DAILY_BUDGET,legacy,431210,390,702.4,31,775.14,773.47,34,2025-07-14,2025-07
311907249094495,2025-07-15,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,207.03,DAILY_BUDGET,legacy,144115,138,235.96,8,220.06,220.06,9,2025-07-14,2025-07
311907249094495,2025-07-16,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,211.14,DAILY_BUDGET,legacy,85739,61,104.0,6,178.21,178.21,6,2025-07-14,2025-07
311907249094495,2025-07-17,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,220.4,DAILY_BUDGET,legacy,48113,20,33.35,1,20.04,20.04,1,2025-07-14,2025-07
311907249094495,2025-07-18,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,162.2,DAILY_BUDGET,legacy,78468,19,30.66,1,29.88,29.88,1,2025-07-14,2025-07
311907249094495,2025-07-19,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,169.95,DAILY_BUDGET,legacy,73160,33,50.64,3,92.75,92.75,3,2025-07-14,2025-07
311907249094495,2025-07-20,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,169.38,DAILY_BUDGET,legacy,38568,25,34.31,1,29.88,29.88,1,2025-07-14,2025-07
311907249094495,2025-07-21,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,265.15,DAILY_BUDGET,legacy,22771,13,18.25,1,32.65,32.65,1,2025-07-21,2025-07
311907249094495,2025-07-22,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,283.15,DAILY_BUDGET,legacy,23432,17,23.48,1,29.88,29.88,1,2025-07-21,2025-07
311907249094495,2025-07-23,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,280.02,DAILY_BUDGET,legacy,62713,51,68.4,1,24.99,24.99,1,2025-07-21,2025-07
311907249094495,2025-07-24,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,285.62,DAILY_BUDGET,legacy,66119,83,121.68,8,217.63,217.63,8,2025-07-21,2025-07
311907249094495,2025-07-25,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,286.65,DAILY_BUDGET,legacy,58891,56,80.13,3,87.52,87.52,3,2025-07-21,2025-07
311907249094495,2025-07-26,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,292.16,DAILY_BUDGET,legacy,66799,59,77.53,3,82.63,82.63,3,2025-07-21,2025-07
311907249094495,2025-07-27,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,305.02,DAILY_BUDGET,legacy,99319,67,84.58,2,62.53,62.53,2,2025-07-21,2025-07
311907249094495,2025-07-28,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,287.06,DAILY_BUDGET,legacy,82545,63,80.43,7,193.69,193.69,7,2025-07-28,2025-07
311907249094495,2025-07-29,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,334.74,DAILY_BUDGET,legacy,61087,60,76.87,2,65.3,65.3,2,2025-07-28,2025-07
311907249094495,2025-07-30,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,349.88,DAILY_BUDGET,legacy,78444,57,73.0,0,0.0,0.0,0,2025-07-28,2025-07
311907249094495,2025-07-31,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,252.61,DAILY_BUDGET,legacy,88457,71,87.11,5,145.16,145.16,5,2025-07-28,2025-07
311907249094495,2025-08-01,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,248.21,DAILY_BUDGET,legacy,75192,54,67.49,5,155.55,155.55,5,2025-07-28,2025-08
311907249094495,2025-08-02,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,246.78,DAILY_BUDGET,legacy,65900,42,53.64,0,0.0,0.0,0,2025-07-28,2025-08
311907249094495,2025-08-03,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,177.8,DAILY_BUDGET,legacy,50009,71,88.29,6,179.93,179.93,6,2025-07-28,2025-08
311907249094495,2025-08-04,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,156.7,DAILY_BUDGET,legacy,37771,40,49.6,2,48.93,48.93,2,2025-08-04,2025-08
311907249094495,2025-08-05,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,141.63,DAILY_BUDGET,legacy,41687,38,51.3,2,62.53,62.53,2,2025-08-04,2025-08
311907249094495,2025-08-06,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,148.7,DAILY_BUDGET,legacy,43045,47,62.31,3,97.95,97.95,3,2025-08-04,2025-08
311907249094495,2025-08-07,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,144.38,DAILY_BUDGET,legacy,36653,47,64.55,3,84.35,84.35,3,2025-08-04,2025-08
311907249094495,2025-08-08,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,140.81,DAILY_BUDGET,legacy,40441,46,67.79,5,152.82,152.82,5,2025-08-04,2025-08
311907249094495,2025-08-09,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,142.93,DAILY_BUDGET,legacy,219325,142,286.16,4,117.49,117.49,4,2025-08-04,2025-08
311907249094495,2025-08-10,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,142.45,DAILY_BUDGET,legacy,250680,196,431.06,10,289.15,289.15,10,2025-08-04,2025-08
311907249094495,2025-08-11,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,85.71,DAILY_BUDGET,legacy,166931,134,256.06,10,354.06,354.06,11,2025-08-11,2025-08
311907249094495,2025-08-12,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,98.36,DAILY_BUDGET,legacy,91929,76,107.03,1,29.88,29.88,1,2025-08-11,2025-08
311907249094495,2025-08-13,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,102.54,DAILY_BUDGET,legacy,57953,69,88.83,1,32.99,32.99,1,2025-08-11,2025-08
311907249094495,2025-08-14,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,96.46,DAILY_BUDGET,legacy,43582,46,59.67,3,95.86,95.86,3,2025-08-11,2025-08
311907249094495,2025-08-15,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,102.7,DAILY_BUDGET,legacy,20580,34,43.03,1,34.98,34.98,1,2025-08-11,2025-08
311907249094495,2025-08-16,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,289.93,DAILY_BUDGET,legacy,29748,31,39.47,0,0.0,0.0,0,2025-08-11,2025-08
311907249094495,2025-08-17,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,303.07,DAILY_BUDGET,legacy,35311,49,59.14,5,193.07,193.07,7,2025-08-11,2025-08
311907249094495,2025-08-18,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,297.66,DAILY_BUDGET,legacy,16859,23,27.01,3,100.64,100.64,3,2025-08-18,2025-08
311907249094495,2025-08-19,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,316.01,DAILY_BUDGET,legacy,15556,33,34.54,2,60.2,60.2,2,2025-08-18,2025-08
311907249094495,2025-08-20,Lemon Perfect - 152oz Bottles - Perpetua - SP - Auto - gpthat8q,f,319.2,DAILY_BUDGET,legacy,13236,22,25.48,0,0.0,0.0,0,2025-08-18,2025-08
